Date,Title,Sentiment
2010-02-01 00:00:00,Citigroup Inc. Shares Rally on Plans to Sell or Split Off Private Equity Unit,positive
2010-02-01 00:00:00,MSCI World Index Rises After Prolonged Decline Amid Asian Market Concerns,positive
2010-02-01 00:00:00,Ryanair Holdings Plc Shares Surge as Company Raises Profit Forecast,positive
2010-02-01 00:00:00,"U.S. Corporate Bond Default Risk Decreases, Signaling Investor Confidence",positive
2010-02-01 00:00:00," U.S. Manufacturing Growth Hits Five-Year High, Leading Economic Recovery",positive
2010-02-01 00:00:00, European Factory Output Growth Exceeds Forecasts,positive
2010-02-01 00:00:00, Commodities Rally with Crude Oil and Gold Prices Increasing,positive
2010-02-01 00:00:00, U.S. Treasuries Drop as Obama's Budget Forecasts Record Deficit,negative
2010-02-01 00:00:00, Euro Recovers from Seven-Month Low; Zloty and Rand Strengthen,positive
2010-02-01 00:00:00, South African Manufacturing Index Reaches 21-Month High,positive
2010-02-02 00:00:00,Stocks and Commodities Rise Amid Global Economic Optimism,positive
2010-02-02 00:00:00,Dollar Weakens as Demand for Raw Materials Increases,negative
2010-02-02 00:00:00,Oil Prices Surge 3.8% in Four Months,positive
2010-02-02 00:00:00,Aluminum Prices Climb 1.7%,positive
2010-02-02 00:00:00,MSCI World Index Commodity Producers Jump 2%,positive
2010-02-02 00:00:00,Brazil's Real Strengthens Against Major Currencies,positive
2010-02-02 00:00:00,S&P 500 Index Rallies 2.7% Over Two Days,positive
2010-02-02 00:00:00,Alcoa and Rio Tinto Shares Surge on Higher Metal Price Prospects,positive
2010-02-02 00:00:00,U.S. Homebuilders Index Advances as D.R. Horton Reports Profit,positive
2010-02-02 00:00:00, S&P 500 Companies End Earnings Slump with 76% Profit Increase,positive
2010-02-02 00:00:00, European Stocks Rise for Third Consecutive Day,positive
2010-02-02 00:00:00, MSCI Emerging Markets Index Gains for Second Day,positive
2010-02-02 00:00:00, Treasury Yields Hold Steady Before U.S. Jobs Report,indecisive
2010-02-02 00:00:00, Moodys Affirms Stable Outlook for U.S. Aaa Credit Rating,positive
2010-02-02 00:00:00, Australian Dollar Drops After Reserve Bank Holds Interest Rate,negative
2010-02-02 00:00:00, European Central Bank and Bank of England Expected to Maintain Rates,indecisive
2010-02-02 00:00:00, Canon and Toyota Shares Climb in Tokyo Stock Market,positive
2010-02-02 00:00:00, Toyota to Resume Production After Recall Fix,positive
2010-02-03 00:00:00,U.S. and European Stocks Decline Amid Disappointing Corporate Results,negative
2010-02-03 00:00:00,"Dollar Index Rises, Emerging Markets Strengthen",positive
2010-02-03 00:00:00,"S&P 500 Falls 0.6 Percent, Breaking Two-Day Rally",negative
2010-02-03 00:00:00,Industrial Metals Prices Drop as Dollar Strengthens,negative
2010-02-03 00:00:00,U.S. Service Industry Growth Slower Than Expected,negative
2010-02-03 00:00:00,Asian Markets Rally; Shanghai and Sensex Indices See Major Gains,positive
2010-02-03 00:00:00,Esprit Holdings Ltd. Shares Surge on Strong Profit Report,positive
2010-02-03 00:00:00,S&P 500 Companies Expected to End Nine-Quarter Profit Slump,positive
2010-02-03 00:00:00," U.S. Job Cuts Continue with 22,000 Lost in January",negative
2010-02-03 00:00:00, Electrolux AB Shares Plunge After Earnings Miss Estimates,negative
2010-02-03 00:00:00, North American Corporate Credit Risk Declines,positive
2010-02-03 00:00:00, Crude Oil Prices Dip on Unexpected Inventory Build-Up,negative
2010-02-03 00:00:00, Dollar Strengthens Against Euro and Yen,indecisive
2010-02-04 00:00:00,Global Stocks and Commodities Plunge Amid U.S. Jobless Claims Increase,negative
2010-02-04 00:00:00,MSCI World Index Experiences Largest Drop in Nine Months,negative
2010-02-04 00:00:00,"S&P 500 Index Falls 3.1%, Biggest Decline Since April",negative
2010-02-04 00:00:00,Portugal and Spain Stock Indexes Suffer Largest Plunge in 15 Months,negative
2010-02-04 00:00:00,Oil and Gold Prices Tumble as Dollar Strengthens,negative
2010-02-04 00:00:00,"U.S. Jobless Claims Rise to 480,000, Exceeding Analyst Estimates",negative
2010-02-04 00:00:00,"Dow Jones Industrial Average Falls Below 10,000 for First Time Since November",negative
2010-02-04 00:00:00, Monster Worldwide Inc. and MasterCard Stocks Take Major Hits,negative
2010-02-04 00:00:00, Brazil's Bovespa Index Drops 4.7% with All Companies Declining,negative
2010-02-04 00:00:00, U.S. Treasuries Rally as Investors Seek Safe Assets,negative
2010-02-04 00:00:00, Berkshire Hathaway Loses Last AAA Credit Rating Post Burlington Northern Acquisition,negative
2010-02-04 00:00:00, European Stocks Decline Sharply; Stoxx 600 Index Down 2.7%,negative
2010-02-04 00:00:00," Spain's Bond Auction Yields Rise, Indicating Increased Funding Concerns",negative
2010-02-04 00:00:00, Credit-Default Swaps on European Government Debt Reach New Highs,negative
2010-02-04 00:00:00, ECB President Trichet Expresses Confidence in Greece's Deficit Reduction,positive
2010-02-04 00:00:00, MSCI Emerging Markets Index Ends Three-Day Rally with 2.7% Drop,negative
2010-02-04 00:00:00, Dollar Rallies Against Major Counterparts Amid Market Turmoil,negative
2010-02-04 00:00:00, Yen Strengthens as Investors Unwind Carry Trades,negative
2010-02-04 00:00:00, Gold Futures Experience Largest Decline Since 2008,negative
2010-02-04 00:00:00," Crude Oil Prices Fall 5%, Largest Drop Since July",negative
2010-02-04 00:00:00, Copper and Other Metals Prices Decline in Commodity Market Slump,- negative
2010-02-05 00:00:00,"U.S. Stocks Recover in Final Hour, Dow Erases 167-Point Drop",positive
2010-02-05 00:00:00,"Oil, Gold, and Copper Rebound in Electronic Trading",positive
2010-02-05 00:00:00,U.S. Dollar Index Gains Moderately Amid Market Volatility,indecisive
2010-02-05 00:00:00,U.S. Jobless Rate Drops to Five-Month Low of 9.7 Percent,positive
2010-02-05 00:00:00,European Central Bank President Comments on Euro Area's Solid Economy,positive
2010-02-05 00:00:00,"Cisco, Intel, and Alcoa Lead Gains in Dow Jones Industrial Average",positive
2010-02-05 00:00:00,S&P 500 Falls for Fourth Consecutive Week,negative
2010-02-05 00:00:00, European Stocks Extend Weekly Slump Amid Deficit Concerns,negative
2010-02-05 00:00:00, BHP Billiton Ltd. and Rio Tinto Group Affected by Metals Slump,negative
2010-02-05 00:00:00," Emerging Markets Experience Retreat, Brazil's Bovespa Index Down",negative
2010-02-05 00:00:00, BES Investimento do Brasil Cancels International Bond Offering,negative
2010-02-05 00:00:00, Berkshire Hathaway Sells $8 Billion of Notes for Burlington Northern Acquisition,negative
2010-02-05 00:00:00," Oil, Gold, and Copper Prices Rebound With U.S. Stock Recovery",positive
2010-02-05 00:00:00, Euro Hits One-Year Low Against Yen Amid European Deficit Concerns,negative
2010-02-05 00:00:00," Dollar Strengthens Against Yen, Euro Weakens to Eight-Month Low",negative
2010-02-08 00:00:00,Global Stocks Fall Amid European Government Funding Concerns,negative
2010-02-08 00:00:00,Industrial Metals Rally After Previous Week's Decline,positive
2010-02-08 00:00:00,Commodity Producer Currencies Strengthen,positive
2010-02-08 00:00:00,"Dow Jones Industrial Average Closes Below 10,000",negative
2010-02-08 00:00:00,S&P GSCI Commodity Index Posts First Gain in Four Days,positive
2010-02-08 00:00:00,South African Rand Rises Against Major Currencies,positive
2010-02-08 00:00:00,European Stocks Rebound Led by Food and Mining Sectors,positive
2010-02-08 00:00:00, Copper and Other Metals Prices Rebound in New York,positive
2010-02-08 00:00:00, Crude Oil and Gold Prices Advance,positive
2010-02-08 00:00:00," U.S. Dollar Weakens, Breaking Four-Day Gain Streak",negative
2010-02-08 00:00:00, UK Pound Declines as Election Uncertainty Grows,negative
2010-02-08 00:00:00, Corporate Credit Risk Reaches Two-Month High,negative
2010-02-08 00:00:00, U.S. Treasury Sales of $81 Billion Offset European Default Concerns,positive
2010-02-09 00:00:00,Global Equities and Euro Rally Amid Greek Aid Speculation,positive
2010-02-09 00:00:00,"S&P 500 Rises 1.3%, Recovers from Previous Losses",positive
2010-02-09 00:00:00,MSCI Emerging Markets Index Gains After Recent Decline,positive
2010-02-09 00:00:00,Euro Strengthens Significantly Against Dollar and Yen,indecisive
2010-02-09 00:00:00,Commodities Including Oil and Copper Surge Over 2%,positive
2010-02-09 00:00:00,German Officials Consider Financial Assistance for Greece,positive
2010-02-09 00:00:00,EU Economic Affairs Commissioner to Discuss Greek Support,indecisive
2010-02-09 00:00:00, MSCI World Index Halts Loss Streak with 0.9% Rise,positive
2010-02-09 00:00:00, Stoxx 600 Index Fluctuates After Fitch Ratings Comments,indecisive
2010-02-09 00:00:00, Brazilian and Taiwanese Stocks Lead Emerging Market Gains,positive
2010-02-09 00:00:00, MSCI Asia Pacific Index Rises; Nissan Motor Predicts Profit,positive
2010-02-09 00:00:00, U.S. Treasuries Fall as Risk Appetite Increases,positive
2010-02-09 00:00:00, U.S. Corporate Bond Default Swaps Drop,positive
2010-02-09 00:00:00, Copper Hits Year's Biggest Gain; Gold and Crude Oil Rally,positive
2010-02-10 00:00:00,U.S. Stocks Fall as Fed Considers Raising Discount Rate,negative
2010-02-10 00:00:00,Dollar Strengthens Against Major Counterparts Amid Fed Plans,negative
2010-02-10 00:00:00,Treasury Yields Rise Following $25 Billion Auction,negative
2010-02-10 00:00:00,Bernanke Indicates Possible Rate Hike on Bank Loans,negative
2010-02-10 00:00:00,European Shares Rally on Greece Financial Rescue Discussions,positive
2010-02-10 00:00:00,U.S. Commodity Producers Decline as Dollar Gains,negative
2010-02-10 00:00:00,Copper Prices Drop for the First Time This Week,negative
2010-02-10 00:00:00,Crude Oil Rises Amid U.S. Sanctions on Iranian Companies,positive
2010-02-10 00:00:00,Gold Prices Dip as Dollar Climbs,negative
2010-02-10 00:00:00, Fed May Replace Federal Funds Rate as Policy Guide,indecisive
2010-02-10 00:00:00, S&P 500 Surges 58% Since March 2009 Low,positive
2010-02-10 00:00:00, French and German Governments Consider Backing for Greece,positive
2010-02-10 00:00:00, China's Shanghai Composite Index Rises for Second Day,positive
2010-02-10 00:00:00," Japan's Nissan Motor Forecasts Net Income, Shares Jump",positive
2010-02-10 00:00:00, Japanese Industrial Manufacturers Gain on Machinery Orders Surge,positive
2010-02-11 00:00:00,Stocks and Metals Surge Amid Greece Bailout Plan,positive
2010-02-11 00:00:00,Dollar Weakens in Response to European Agreement on Greece,negative
2010-02-11 00:00:00,Dow Jones Industrial Average Rises 1.1% Following Greece Aid News,positive
2010-02-11 00:00:00,S&P 500 Recovers Half of Its Recent Decline Amidst European Fiscal Optimism,positive
2010-02-11 00:00:00,China's Inflation Concerns Ease with Lower Than Expected Consumer Price Rise,positive
2010-02-11 00:00:00,U.S. Unemployment Claims Drop More Than Anticipated,positive
2010-02-11 00:00:00,Philip Morris International Announces Stock Repurchase Plan,positive
2010-02-11 00:00:00, Lennar Corp. Acquires Stake in Multi-Billion Dollar Loan Portfolio,positive
2010-02-11 00:00:00, JPMorgan Chase & Co. Sees Modest Stock Increase,positive
2010-02-11 00:00:00, Basic-Resource Shares Rally in Europe's Dow Jones Stoxx 600 Index,positive
2010-02-11 00:00:00, Freeport-McMoRan and Exxon Mobil Lead Gains in Commodity Sector,positive
2010-02-11 00:00:00, Copper Futures Experience Largest Gain Since August,positive
2010-02-11 00:00:00, Natural Gas Futures Rise Amidst Cold Weather Demand,positive
2010-02-11 00:00:00, U.S. Treasury Yields Increase After Record Bond Auction,negative
2010-02-11 00:00:00, Euro Declines Against Major Currencies Post-Greece Agreement,negative
2010-02-12 00:00:00,"U.S. Stocks, Euro, and Commodities Fall Amid China and Greece Concerns",negative
2010-02-12 00:00:00,"Euro Zone's GDP Growth Slows, Underperforming Expectations",negative
2010-02-12 00:00:00,U.S. Retail Sales Exceed Forecasts with January Rise,positive
2010-02-12 00:00:00,"S&P 500 Drops, Diminishing Weekly Gains",negative
2010-02-12 00:00:00,Euro Hits Nine-Month Low Against Dollar,negative
2010-02-12 00:00:00,Oil and Copper Prices Decline Over 1.5%,negative
2010-02-12 00:00:00,U.S. Dollar Index Rises as Euro Weakens,negative
2010-02-12 00:00:00, European Stocks Fall as Economic Data and China Loan Tightening Weigh,negative
2010-02-12 00:00:00," Credit-Default Swaps Rise, Indicating Growing Investor Concern",negative
2010-02-12 00:00:00, Berkshire Hathaway Class B Stock Trading Volume Hits Record High,positive
2010-02-12 00:00:00, Warren Buffett's Berkshire Hathaway Added to S&P 500 Index,positive
2010-02-15 00:00:00,European Stocks Rise on Economic Growth Outlook,positive
2010-02-15 00:00:00,Euro Weakens Amid Greece Deficit Discussions,negative
2010-02-15 00:00:00,U.S. and Brazil Markets Closed for Holidays,indecisive
2010-02-15 00:00:00,China's Economic Growth May Lead to Yuan Strengthening,positive
2010-02-15 00:00:00,Over 70% of S&P 500 Companies Beat Earnings Forecasts,positive
2010-02-15 00:00:00,JPMorgan Strategist Recommends Overweight in Equities,positive
2010-02-15 00:00:00,MSCI Asia Pacific Index Drops on Japan's Deflation Concerns,negative
2010-02-15 00:00:00,Renault SA and Air Liquide SA Shares Climb After Positive Reports,positive
2010-02-15 00:00:00,Majority of Stoxx 600 Companies Surpass Net Income Estimates,positive
2010-02-15 00:00:00, MSCI Emerging Markets Index Gains on Raw-Materials Companies,positive
2010-02-15 00:00:00, Australian Dollar Strengthens Against Most-Traded Peers,positive
2010-02-15 00:00:00, Euro Under Pressure as Greek Bailout Details Remain Unclear,negative
2010-02-15 00:00:00, Copper Prices Continue to Rise on London Metal Exchange,positive
2010-02-15 00:00:00, Cocoa Prices Increase on Potential Ivory Coast Export Disruptions,negative
2010-02-15 00:00:00, Crude Oil Holds at $74 a Barrel in New York Trading,indecisive
2010-02-16 00:00:00,Global Stocks and Commodities Rise Amid Economic Optimism,positive
2010-02-16 00:00:00,"S&P 500 Sees 1.8% Increase, Largest in Three Months",positive
2010-02-16 00:00:00,Oil Prices Surge 3.9% as Dollar Weakens,positive
2010-02-16 00:00:00,"Barclays Profit Doubles, Signaling Financial Recovery",positive
2010-02-16 00:00:00,New York Manufacturing Growth Exceeds Expectations,positive
2010-02-16 00:00:00,U.S. Treasury Yields Dip as Spending Cuts Urged,negative
2010-02-16 00:00:00,Over 75% of S&P 500 Companies Beat Earnings Estimates,positive
2010-02-16 00:00:00,Metals Demand Rises with Increased Warehouse Bookings,positive
2010-02-16 00:00:00," BHP Billiton Upgraded, Leads Basic-Resource Shares Higher",positive
2010-02-16 00:00:00, Global Equity Sentiment Hits Five-Month Low Over Debt Worries,negative
2010-02-16 00:00:00, Euro Recovers Against Dollar After Recent Losses,positive
2010-02-16 00:00:00, Australian Dollar Strengthens on Potential Interest Rate Hike,positive
2010-02-17 00:00:00,Stocks and Dollar Rise Amid Positive Economic Outlook,positive
2010-02-17 00:00:00,Treasuries Fall as Fed Considers Asset Sales,negative
2010-02-17 00:00:00,MSCI World Index and S&P 500 Show Gains,positive
2010-02-17 00:00:00,Deere & Co. and Whole Foods Market Beat Earnings Estimates,positive
2010-02-17 00:00:00,U.S. Housing Starts and Industrial Production Exceed Expectations,positive
2010-02-17 00:00:00,Global Economic Recovery Gains Momentum,positive
2010-02-17 00:00:00,S&P 500 Rallies Following Fed Meeting Minutes,positive
2010-02-17 00:00:00,Dollar Strength Impacts Commodity Prices and Producers,negative
2010-02-17 00:00:00,European Stocks Surge; BNP Paribas Posts Profit,positive
2010-02-17 00:00:00, Asia Pacific Index Hits Biggest Gain Since November,positive
2010-02-17 00:00:00, Emerging Markets Index Reaches Two-Week High,positive
2010-02-17 00:00:00, Brazil's Bovespa and Real Strengthen Against Dollar,positive
2010-02-17 00:00:00, Spain Initiates 15-Year Bond Sale Amid Budget Deficit Concerns,negative
2010-02-17 00:00:00, Crude Oil and Copper Prices Increase,indecisive
2010-02-18 00:00:00,U.S. Stocks and Commodities Rise Amid Economic Optimism,positive
2010-02-18 00:00:00,"S&P 500 Hits Nearly One-Month High, Up 0.7%",positive
2010-02-18 00:00:00,Canadian Stocks Rally for Seventh Consecutive Day,positive
2010-02-18 00:00:00,"Treasury 10-Year Notes Fall, Yield Curve Hits Record",negative
2010-02-18 00:00:00,"Oil and Copper Prices Surge, Boosting S&P GSCI Index",positive
2010-02-18 00:00:00,Hewlett-Packard Co. Shares Climb After Sales Forecast Increase,positive
2010-02-18 00:00:00,U.S. Leading Indicators Rise for Tenth Month in a Row,positive
2010-02-18 00:00:00,Philadelphia Fed Index Indicates Manufacturing Expansion Continues,positive
